Sets_Ops/sec,Sets_Hits/sec,Sets_Misses/sec,Sets_Avg_Latency,Sets_p50_Latency,Sets_p99_Latency,Sets_p100_Latency,Sets_KB/sec,Gets_Ops/sec,Gets_Hits/sec,Gets_Misses/sec,Gets_Avg_Latency,Gets_p50_Latency,Gets_p99_Latency,Gets_p100_Latency,Gets_KB/sec,Waits_Ops/sec,Waits_Hits/sec,Waits_Misses/sec,Waits_Avg_Latency,Waits_p50_Latency,Waits_p99_Latency,Waits_p100_Latency,Waits_KB/sec,Totals_Ops/sec,Totals_Hits/sec,Totals_Misses/sec,Totals_Avg_Latency,Totals_p50_Latency,Totals_p99_Latency,Totals_p100_Latency,Totals_KB/sec,,,,,,,
41482.5,,,0.046,3240.82,0,0,0,0,0,0,,,0,,41482.5,0,0,0.046,3240.82,,,,,,,,,,,,,,,,,,,
33.27,,,59.863,2.6,0,0,0,0,0,0,,,0,,33.27,0,0,59.863,2.6,,,,,,,,,,,,,,,,,,,
45694.02,,,0.042,3569.85,0,0,0,0,0,0,,,0,,45694.02,0,0,0.042,3569.85,,,,,,,,,,,,,,,,,,,
28.58,,,70.133,2.23,0,0,0,0,0,0,,,0,,28.58,0,0,70.133,2.23,,,,,,,,,,,,,,,,,,,
46541.5,,,0.041,3636.05,0,0,0,0,0,0,,,0,,46541.5,0,0,0.041,3636.05,,,,,,,,,,,,,,,,,,,
19.78,,,101.118,1.55,0,0,0,0,0,0,,,0,,19.78,0,0,101.118,1.55,,,,,,,,,,,,,,,,,,,
27.72,,,72.398,2.17,0,0,0,0,0,0,,,0,,27.72,0,0,72.398,2.17,,,,,,,,,,,,,,,,,,,
32.55,,,61.562,2.54,0,0,0,0,0,0,,,0,,32.55,0,0,61.562,2.54,,,,,,,,,,,,,,,,,,,
36494.09,,,0.052,2851.1,0,0,0,0,0,0,,,0,,36494.09,0,0,0.052,2851.1,,,,,,,,,,,,,,,,,,,
45527.39,,,0.042,3556.83,0,0,0,0,0,0,,,0,,45527.39,0,0,0.042,3556.83,,,,,,,,,,,,,,,,,,,
44211.4,,,0.043,3454.02,0,0,0,0,0,0,,,0,,44211.4,0,0,0.043,3454.02,,,,,,,,,,,,,,,,,,,
30.51,,,65.459,2.38,0,0,0,0,0,0,,,0,,30.51,0,0,65.459,2.38,,,,,,,,,,,,,,,,,,,
44972.42,,,0.043,3513.47,0,0,0,0,0,0,,,0,,44972.42,0,0,0.043,3513.47,,,,,,,,,,,,,,,,,,,
20.37,,,98.189,1.59,0,0,0,0,0,0,,,0,,20.37,0,0,98.189,1.59,,,,,,,,,,,,,,,,,,,
41717.6,,,0.046,3259.19,0,0,0,0,0,0,,,0,,41717.6,0,0,0.046,3259.19,,,,,,,,,,,,,,,,,,,
46332.23,,,0.041,3619.71,0,0,0,0,0,0,,,0,,46332.23,0,0,0.041,3619.71,,,,,,,,,,,,,,,,,,,
48755.28,,,0.039,3809.01,0,0,0,0,0,0,,,0,,48755.28,0,0,0.039,3809.01,,,,,,,,,,,,,,,,,,,
18.63,,,107.318,1.46,0,0,0,0,0,0,,,0,,18.63,0,0,107.318,1.46,,,,,,,,,,,,,,,,,,,
43383.95,,,0.044,3389.37,0,0,0,0,0,0,,,0,,43383.95,0,0,0.044,3389.37,,,,,,,,,,,,,,,,,,,
42955.23,,,0.045,3355.88,0,0,0,0,0,0,,,0,,42955.23,0,0,0.045,3355.88,,,,,,,,,,,,,,,,,,,
46626.68,,,0.041,3642.71,0,0,0,0,0,0,,,0,,46626.68,0,0,0.041,3642.71,,,,,,,,,,,,,,,,,,,
38371.59,,,0.05,2997.78,0,0,0,0,0,0,,,0,,38371.59,0,0,0.05,2997.78,,,,,,,,,,,,,,,,,,,
54242.14,,,0.035,4237.67,0,0,0,0,0,0,,,0,,54242.14,0,0,0.035,4237.67,,,,,,,,,,,,,,,,,,,
28.12,,,71.118,2.2,0,0,0,0,0,0,,,0,,28.12,0,0,71.118,2.2,,,,,,,,,,,,,,,,,,,
43036.85,,,0.045,3362.25,0,0,0,0,0,0,,,0,,43036.85,0,0,0.045,3362.25,,,,,,,,,,,,,,,,,,,
28.39,,,70.352,2.22,0,0,0,0,0,0,,,0,,28.39,0,0,70.352,2.22,,,,,,,,,,,,,,,,,,,
17.76,,,112.62,1.39,0,0,0,0,0,0,,,0,,17.76,0,0,112.62,1.39,,,,,,,,,,,,,,,,,,,
17.91,,,111.686,1.4,0,0,0,0,0,0,,,0,,17.91,0,0,111.686,1.4,,,,,,,,,,,,,,,,,,,
41787.41,,,0.046,3264.64,0,0,0,0,0,0,,,0,,41787.41,0,0,0.046,3264.64,,,,,,,,,,,,,,,,,,,
43912.23,,,0.044,3430.64,0,0,0,0,0,0,,,0,,43912.23,0,0,0.044,3430.64,,,,,,,,,,,,,,,,,,,
41976.59,,,0.046,3279.42,0,0,0,0,0,0,,,0,,41976.59,0,0,0.046,3279.42,,,,,,,,,,,,,,,,,,,
41795.71,,,0.046,3265.29,0,0,0,0,0,0,,,0,,41795.71,0,0,0.046,3265.29,,,,,,,,,,,,,,,,,,,
48482.26,,,0.04,3787.68,0,0,0,0,0,0,,,0,,48482.26,0,0,0.04,3787.68,,,,,,,,,,,,,,,,,,,
67.66,,,29.557,5.29,0,0,0,0,0,0,,,0,,67.66,0,0,29.557,5.29,,,,,,,,,,,,,,,,,,,
44728.82,,,0.043,3494.44,0,0,0,0,0,0,,,0,,44728.82,0,0,0.043,3494.44,,,,,,,,,,,,,,,,,,,
48476.15,,,0.04,3787.2,0,0,0,0,0,0,,,0,,48476.15,0,0,0.04,3787.2,,,,,,,,,,,,,,,,,,,
33.5,,,59.309,2.62,0,0,0,0,0,0,,,0,,33.5,0,0,59.309,2.62,,,,,,,,,,,,,,,,,,,
38610.63,,,0.049,3016.46,0,0,0,0,0,0,,,0,,38610.63,0,0,0.049,3016.46,,,,,,,,,,,,,,,,,,,
35110.7,,,0.055,2743.02,0,0,0,0,0,0,,,0,,35110.7,0,0,0.055,2743.02,,,,,,,,,,,,,,,,,,,
42716.24,,,0.045,3337.21,0,0,0,0,0,0,,,0,,42716.24,0,0,0.045,3337.21,,,,,,,,,,,,,,,,,,,
21.38,,,93.562,1.67,0,0,0,0,0,0,,,0,,21.38,0,0,93.562,1.67,,,,,,,,,,,,,,,,,,,
19.82,,,100.882,1.55,0,0,0,0,0,0,,,0,,19.82,0,0,100.882,1.55,,,,,,,,,,,,,,,,,,,
40187.68,,,0.049,3139.66,0,0,0,0,0,0,,,0,,40187.68,0,0,0.049,3139.66,,,,,,,,,,,,,,,,,,,
45362.99,,,0.042,3543.98,0,0,0,0,0,0,,,0,,45362.99,0,0,0.042,3543.98,,,,,,,,,,,,,,,,,,,
39747.29,,,0.049,3105.26,0,0,0,0,0,0,,,0,,39747.29,0,0,0.049,3105.26,,,,,,,,,,,,,,,,,,,
27.8,,,71.98,2.17,0,0,0,0,0,0,,,0,,27.8,0,0,71.98,2.17,,,,,,,,,,,,,,,,,,,
46764.7,,,0.041,3653.49,0,0,0,0,0,0,,,0,,46764.7,0,0,0.041,3653.49,,,,,,,,,,,,,,,,,,,
17.72,,,112.838,1.38,0,0,0,0,0,0,,,0,,17.72,0,0,112.838,1.38,,,,,,,,,,,,,,,,,,,
45578.12,,,0.042,3560.79,0,0,0,0,0,0,,,0,,45578.12,0,0,0.042,3560.79,,,,,,,,,,,,,,,,,,,
36673.16,,,0.052,2865.09,0,0,0,0,0,0,,,0,,36673.16,0,0,0.052,2865.09,,,,,,,,,,,,,,,,,,,
36.97,,,54.096,2.89,0,0,0,0,0,0,,,0,,36.97,0,0,54.096,2.89,,,,,,,,,,,,,,,,,,,
17.56,,,113.862,1.37,0,0,0,0,0,0,,,0,,17.56,0,0,113.862,1.37,,,,,,,,,,,,,,,,,,,
26.83,,,74.614,2.1,0,0,0,0,0,0,,,0,,26.83,0,0,74.614,2.1,,,,,,,,,,,,,,,,,,,
41044.58,,,0.047,3206.61,0,0,0,0,0,0,,,0,,41044.58,0,0,0.047,3206.61,,,,,,,,,,,,,,,,,,,
44044.81,,,0.044,3441,0,0,0,0,0,0,,,0,,44044.81,0,0,0.044,3441,,,,,,,,,,,,,,,,,,,
47818.86,,,0.04,3735.85,0,0,0,0,0,0,,,0,,47818.86,0,0,0.04,3735.85,,,,,,,,,,,,,,,,,,,
16.88,,,118.452,1.32,0,0,0,0,0,0,,,0,,16.88,0,0,118.452,1.32,,,,,,,,,,,,,,,,,,,
42896.36,,,0.045,3351.28,0,0,0,0,0,0,,,0,,42896.36,0,0,0.045,3351.28,,,,,,,,,,,,,,,,,,,
17.04,,,117.366,1.33,0,0,0,0,0,0,,,0,,17.04,0,0,117.366,1.33,,,,,,,,,,,,,,,,,,,
47388.54,,,0.04,3702.23,0,0,0,0,0,0,,,0,,47388.54,0,0,0.04,3702.23,,,,,,,,,,,,,,,,,,,
46836.1,,,0.041,3659.07,0,0,0,0,0,0,,,0,,46836.1,0,0,0.041,3659.07,,,,,,,,,,,,,,,,,,,
17.17,,,116.491,1.34,0,0,0,0,0,0,,,0,,17.17,0,0,116.491,1.34,,,,,,,,,,,,,,,,,,,
25.14,,,79.53,1.96,0,0,0,0,0,0,,,0,,25.14,0,0,79.53,1.96,,,,,,,,,,,,,,,,,,,
17.41,,,114.839,1.36,0,0,0,0,0,0,,,0,,17.41,0,0,114.839,1.36,,,,,,,,,,,,,,,,,,,
44368.52,,,0.043,3466.29,0,0,0,0,0,0,,,0,,44368.52,0,0,0.043,3466.29,,,,,,,,,,,,,,,,,,,
34018,,,0.056,2657.66,0,0,0,0,0,0,,,0,,34018,0,0,0.056,2657.66,,,,,,,,,,,,,,,,,,,
39915.38,,,0.049,3118.39,0,0,0,0,0,0,,,0,,39915.38,0,0,0.049,3118.39,,,,,,,,,,,,,,,,,,,
17.73,,,112.795,1.39,0,0,0,0,0,0,,,0,,17.73,0,0,112.795,1.39,,,,,,,,,,,,,,,,,,,
35379.26,,,0.055,2764,0,0,0,0,0,0,,,0,,35379.26,0,0,0.055,2764,,,,,,,,,,,,,,,,,,,
39043.51,,,0.049,3050.27,0,0,0,0,0,0,,,0,,39043.51,0,0,0.049,3050.27,,,,,,,,,,,,,,,,,,,
18.21,,,109.797,1.42,0,0,0,0,0,0,,,0,,18.21,0,0,109.797,1.42,,,,,,,,,,,,,,,,,,,
42398.12,,,0.046,3312.35,0,0,0,0,0,0,,,0,,42398.12,0,0,0.046,3312.35,,,,,,,,,,,,,,,,,,,
35025.78,,,0.055,2736.39,0,0,0,0,0,0,,,0,,35025.78,0,0,0.055,2736.39,,,,,,,,,,,,,,,,,,,
30.39,,,65.803,2.37,0,0,0,0,0,0,,,0,,30.39,0,0,65.803,2.37,,,,,,,,,,,,,,,,,,,
44549.38,,,0.043,3480.42,0,0,0,0,0,0,,,0,,44549.38,0,0,0.043,3480.42,,,,,,,,,,,,,,,,,,,
43674.8,,,0.044,3412.09,0,0,0,0,0,0,,,0,,43674.8,0,0,0.044,3412.09,,,,,,,,,,,,,,,,,,,
46360.47,,,0.041,3621.91,0,0,0,0,0,0,,,0,,46360.47,0,0,0.041,3621.91,,,,,,,,,,,,,,,,,,,
17.54,,,114.055,1.37,0,0,0,0,0,0,,,0,,17.54,0,0,114.055,1.37,,,,,,,,,,,,,,,,,,,
17.38,,,115.086,1.36,0,0,0,0,0,0,,,0,,17.38,0,0,115.086,1.36,,,,,,,,,,,,,,,,,,,
45708.96,,,0.042,3571.01,0,0,0,0,0,0,,,0,,45708.96,0,0,0.042,3571.01,,,,,,,,,,,,,,,,,,,
17.78,,,112.462,1.39,0,0,0,0,0,0,,,0,,17.78,0,0,112.462,1.39,,,,,,,,,,,,,,,,,,,
24.51,,,81.62,1.91,0,0,0,0,0,0,,,0,,24.51,0,0,81.62,1.91,,,,,,,,,,,,,,,,,,,
46406.62,,,0.041,3625.52,0,0,0,0,0,0,,,0,,46406.62,0,0,0.041,3625.52,,,,,,,,,,,,,,,,,,,
45633.24,,,0.042,3565.1,0,0,0,0,0,0,,,0,,45633.24,0,0,0.042,3565.1,,,,,,,,,,,,,,,,,,,
44515.77,,,0.043,3477.79,0,0,0,0,0,0,,,0,,44515.77,0,0,0.043,3477.79,,,,,,,,,,,,,,,,,,,
47094.73,,,0.041,3679.28,0,0,0,0,0,0,,,0,,47094.73,0,0,0.041,3679.28,,,,,,,,,,,,,,,,,,,
26.71,,,74.907,2.09,0,0,0,0,0,0,,,0,,26.71,0,0,74.907,2.09,,,,,,,,,,,,,,,,,,,
45311.61,,,0.042,3539.97,0,0,0,0,0,0,,,0,,45311.61,0,0,0.042,3539.97,,,,,,,,,,,,,,,,,,,
41102.87,,,0.047,3211.16,0,0,0,0,0,0,,,0,,41102.87,0,0,0.047,3211.16,,,,,,,,,,,,,,,,,,,
18.06,,,110.702,1.41,0,0,0,0,0,0,,,0,,18.06,0,0,110.702,1.41,,,,,,,,,,,,,,,,,,,
17.99,,,111.192,1.41,0,0,0,0,0,0,,,0,,17.99,0,0,111.192,1.41,,,,,,,,,,,,,,,,,,,
50943.47,,,0.038,3979.96,0,0,0,0,0,0,,,0,,50943.47,0,0,0.038,3979.96,,,,,,,,,,,,,,,,,,,
48088.14,,,0.04,3756.89,0,0,0,0,0,0,,,0,,48088.14,0,0,0.04,3756.89,,,,,,,,,,,,,,,,,,,
45656.16,,,0.042,3566.89,0,0,0,0,0,0,,,0,,45656.16,0,0,0.042,3566.89,,,,,,,,,,,,,,,,,,,
47979.69,,,0.04,3748.41,0,0,0,0,0,0,,,0,,47979.69,0,0,0.04,3748.41,,,,,,,,,,,,,,,,,,,
17.49,,,114.369,1.37,0,0,0,0,0,0,,,0,,17.49,0,0,114.369,1.37,,,,,,,,,,,,,,,,,,,
46659.85,,,0.041,3645.3,0,0,0,0,0,0,,,0,,46659.85,0,0,0.041,3645.3,,,,,,,,,,,,,,,,,,,
31.13,,,64.281,2.43,0,0,0,0,0,0,,,0,,31.13,0,0,64.281,2.43,,,,,,,,,,,,,,,,,,,
38924.74,,,0.049,3041,0,0,0,0,0,0,,,0,,38924.74,0,0,0.049,3041,,,,,,,,,,,,,,,,,,,
44045.01,,,0.044,3441.02,0,0,0,0,0,0,,,0,,44045.01,0,0,0.044,3441.02,,,,,,,,,,,,,,,,,,,
44186.69,,,0.044,3452.09,0,0,0,0,0,0,,,0,,44186.69,0,0,0.044,3452.09,,,,,,,,,,,,,,,,,,,
24.19,,,82.66,1.89,0,0,0,0,0,0,,,0,,24.19,0,0,82.66,1.89,,,,,,,,,,,,,,,,,,,
44961,,,0.043,3512.58,0,0,0,0,0,0,,,0,,44961,0,0,0.043,3512.58,,,,,,,,,,,,,,,,,,,
48248.23,,,0.04,3769.39,0,0,0,0,0,0,,,0,,48248.23,0,0,0.04,3769.39,,,,,,,,,,,,,,,,,,,
43496.7,,,0.044,3398.18,0,0,0,0,0,0,,,0,,43496.7,0,0,0.044,3398.18,,,,,,,,,,,,,,,,,,,
32.14,,,62.548,2.51,0,0,0,0,0,0,,,0,,32.14,0,0,62.548,2.51,,,,,,,,,,,,,,,,,,,
47061.37,,,0.041,3676.67,0,0,0,0,0,0,,,0,,47061.37,0,0,0.041,3676.67,,,,,,,,,,,,,,,,,,,
45330.61,,,0.043,3541.45,0,0,0,0,0,0,,,0,,45330.61,0,0,0.043,3541.45,,,,,,,,,,,,,,,,,,,
40031.79,,,0.049,3127.48,0,0,0,0,0,0,,,0,,40031.79,0,0,0.049,3127.48,,,,,,,,,,,,,,,,,,,
45048.9,,,0.043,3519.45,0,0,0,0,0,0,,,0,,45048.9,0,0,0.043,3519.45,,,,,,,,,,,,,,,,,,,
18.08,,,110.592,1.41,0,0,0,0,0,0,,,0,,18.08,0,0,110.592,1.41,,,,,,,,,,,,,,,,,,,
46481.25,,,0.041,3631.35,0,0,0,0,0,0,,,0,,46481.25,0,0,0.041,3631.35,,,,,,,,,,,,,,,,,,,
43095.46,,,0.044,3366.83,0,0,0,0,0,0,,,0,,43095.46,0,0,0.044,3366.83,,,,,,,,,,,,,,,,,,,
45548.85,,,0.042,3558.5,0,0,0,0,0,0,,,0,,45548.85,0,0,0.042,3558.5,,,,,,,,,,,,,,,,,,,
43919.27,,,0.044,3431.19,0,0,0,0,0,0,,,0,,43919.27,0,0,0.044,3431.19,,,,,,,,,,,,,,,,,,,
46086.88,,,0.042,3600.54,0,0,0,0,0,0,,,0,,46086.88,0,0,0.042,3600.54,,,,,,,,,,,,,,,,,,,
27.41,,,73.409,2.14,0,0,0,0,0,0,,,0,,27.41,0,0,73.409,2.14,,,,,,,,,,,,,,,,,,,
46447.25,,,0.041,3628.69,0,0,0,0,0,0,,,0,,46447.25,0,0,0.041,3628.69,,,,,,,,,,,,,,,,,,,
45457.23,,,0.042,3551.35,0,0,0,0,0,0,,,0,,45457.23,0,0,0.042,3551.35,,,,,,,,,,,,,,,,,,,
46130.78,,,0.042,3603.97,0,0,0,0,0,0,,,0,,46130.78,0,0,0.042,3603.97,,,,,,,,,,,,,,,,,,,
36588.96,,,0.052,2858.51,0,0,0,0,0,0,,,0,,36588.96,0,0,0.052,2858.51,,,,,,,,,,,,,,,,,,,
46587.58,,,0.041,3639.65,0,0,0,0,0,0,,,0,,46587.58,0,0,0.041,3639.65,,,,,,,,,,,,,,,,,,,
44255.62,,,0.044,3457.47,0,0,0,0,0,0,,,0,,44255.62,0,0,0.044,3457.47,,,,,,,,,,,,,,,,,,,
17.84,,,112.068,1.39,0,0,0,0,0,0,,,0,,17.84,0,0,112.068,1.39,,,,,,,,,,,,,,,,,,,
18.31,,,109.211,1.43,0,0,0,0,0,0,,,0,,18.31,0,0,109.211,1.43,,,,,,,,,,,,,,,,,,,
46841.04,,,0.041,3659.46,0,0,0,0,0,0,,,0,,46841.04,0,0,0.041,3659.46,,,,,,,,,,,,,,,,,,,
17.89,,,111.8,1.4,0,0,0,0,0,0,,,0,,17.89,0,0,111.8,1.4,,,,,,,,,,,,,,,,,,,
40334.13,,,0.048,3151.1,0,0,0,0,0,0,,,0,,40334.13,0,0,0.048,3151.1,,,,,,,,,,,,,,,,,,,
39904.63,,,0.048,3117.55,0,0,0,0,0,0,,,0,,39904.63,0,0,0.048,3117.55,,,,,,,,,,,,,,,,,,,
24.1,,,83.018,1.88,0,0,0,0,0,0,,,0,,24.1,0,0,83.018,1.88,,,,,,,,,,,,,,,,,,,
47081.87,,,0.041,3678.27,0,0,0,0,0,0,,,0,,47081.87,0,0,0.041,3678.27,,,,,,,,,,,,,,,,,,,
44044.33,,,0.044,3440.96,0,0,0,0,0,0,,,0,,44044.33,0,0,0.044,3440.96,,,,,,,,,,,,,,,,,,,
45932.35,,,0.042,3588.46,0,0,0,0,0,0,,,0,,45932.35,0,0,0.042,3588.46,,,,,,,,,,,,,,,,,,,
47324.17,,,0.041,3697.2,0,0,0,0,0,0,,,0,,47324.17,0,0,0.041,3697.2,,,,,,,,,,,,,,,,,,,
47257.42,,,0.041,3691.99,0,0,0,0,0,0,,,0,,47257.42,0,0,0.041,3691.99,,,,,,,,,,,,,,,,,,,
40224.78,,,0.048,3142.56,0,0,0,0,0,0,,,0,,40224.78,0,0,0.048,3142.56,,,,,,,,,,,,,,,,,,,
49148.86,,,0.039,3839.76,0,0,0,0,0,0,,,0,,49148.86,0,0,0.039,3839.76,,,,,,,,,,,,,,,,,,,
43019.17,,,0.045,3360.87,0,0,0,0,0,0,,,0,,43019.17,0,0,0.045,3360.87,,,,,,,,,,,,,,,,,,,
44401.72,,,0.043,3468.88,0,0,0,0,0,0,,,0,,44401.72,0,0,0.043,3468.88,,,,,,,,,,,,,,,,,,,
46508.6,,,0.042,3633.48,0,0,0,0,0,0,,,0,,46508.6,0,0,0.042,3633.48,,,,,,,,,,,,,,,,,,,
45002.58,,,0.043,3515.83,0,0,0,0,0,0,,,0,,45002.58,0,0,0.043,3515.83,,,,,,,,,,,,,,,,,,,
43932.87,,,0.044,3432.26,0,0,0,0,0,0,,,0,,43932.87,0,0,0.044,3432.26,,,,,,,,,,,,,,,,,,,
17.96,,,111.381,1.4,0,0,0,0,0,0,,,0,,17.96,0,0,111.381,1.4,,,,,,,,,,,,,,,,,,,
30.15,,,66.423,2.36,0,0,0,0,0,0,,,0,,30.15,0,0,66.423,2.36,,,,,,,,,,,,,,,,,,,
44669.78,,,0.043,3489.83,0,0,0,0,0,0,,,0,,44669.78,0,0,0.043,3489.83,,,,,,,,,,,,,,,,,,,
45185.79,,,0.043,3530.14,0,0,0,0,0,0,,,0,,45185.79,0,0,0.043,3530.14,,,,,,,,,,,,,,,,,,,
41482.07,,,0.045,3240.79,0,0,0,0,0,0,,,0,,41482.07,0,0,0.045,3240.79,,,,,,,,,,,,,,,,,,,
19.09,,,104.779,1.49,0,0,0,0,0,0,,,0,,19.09,0,0,104.779,1.49,,,,,,,,,,,,,,,,,,,
18.66,,,107.162,1.46,0,0,0,0,0,0,,,0,,18.66,0,0,107.162,1.46,,,,,,,,,,,,,,,,,,,
56.16,,,35.608,4.39,0,0,0,0,0,0,,,0,,56.16,0,0,35.608,4.39,,,,,,,,,,,,,,,,,,,
39341.19,,,0.049,3073.53,0,0,0,0,0,0,,,0,,39341.19,0,0,0.049,3073.53,,,,,,,,,,,,,,,,,,,
25.84,,,77.441,2.02,0,0,0,0,0,0,,,0,,25.84,0,0,77.441,2.02,,,,,,,,,,,,,,,,,,,
45994.56,,,0.042,3593.33,0,0,0,0,0,0,,,0,,45994.56,0,0,0.042,3593.33,,,,,,,,,,,,,,,,,,,
46905.2,,,0.041,3664.47,0,0,0,0,0,0,,,0,,46905.2,0,0,0.041,3664.47,,,,,,,,,,,,,,,,,,,
43482.89,,,0.044,3397.1,0,0,0,0,0,0,,,0,,43482.89,0,0,0.044,3397.1,,,,,,,,,,,,,,,,,,,
56.12,,,35.637,4.38,0,0,0,0,0,0,,,0,,56.12,0,0,35.637,4.38,,,,,,,,,,,,,,,,,,,
42731.85,,,0.046,3338.43,0,0,0,0,0,0,,,0,,42731.85,0,0,0.046,3338.43,,,,,,,,,,,,,,,,,,,
43885.54,,,0.044,3428.56,0,0,0,0,0,0,,,0,,43885.54,0,0,0.044,3428.56,,,,,,,,,,,,,,,,,,,
48204.39,,,0.04,3765.97,0,0,0,0,0,0,,,0,,48204.39,0,0,0.04,3765.97,,,,,,,,,,,,,,,,,,,
45077.23,,,0.042,3521.66,0,0,0,0,0,0,,,0,,45077.23,0,0,0.042,3521.66,,,,,,,,,,,,,,,,,,,
48839.33,,,0.039,3815.57,0,0,0,0,0,0,,,0,,48839.33,0,0,0.039,3815.57,,,,,,,,,,,,,,,,,,,
44161.32,,,0.044,3450.1,0,0,0,0,0,0,,,0,,44161.32,0,0,0.044,3450.1,,,,,,,,,,,,,,,,,,,
44840.84,,,0.043,3503.19,0,0,0,0,0,0,,,0,,44840.84,0,0,0.043,3503.19,,,,,,,,,,,,,,,,,,,
44254.74,,,0.043,3457.4,0,0,0,0,0,0,,,0,,44254.74,0,0,0.043,3457.4,,,,,,,,,,,,,,,,,,,
35386.89,,,0.054,2764.6,0,0,0,0,0,0,,,0,,35386.89,0,0,0.054,2764.6,,,,,,,,,,,,,,,,,,,
44235.75,,,0.043,3455.92,0,0,0,0,0,0,,,0,,44235.75,0,0,0.043,3455.92,,,,,,,,,,,,,,,,,,,
44972.83,,,0.043,3513.5,0,0,0,0,0,0,,,0,,44972.83,0,0,0.043,3513.5,,,,,,,,,,,,,,,,,,,
18.48,,,108.204,1.44,0,0,0,0,0,0,,,0,,18.48,0,0,108.204,1.44,,,,,,,,,,,,,,,,,,,
48768.59,,,0.04,3810.05,0,0,0,0,0,0,,,0,,48768.59,0,0,0.04,3810.05,,,,,,,,,,,,,,,,,,,